full_name,rating,price,version,date
thomas partey,84,0.0,CL,2021-01-10 16:06
inaki williams,84,0.0,Halloween SBC,2021-01-10 16:06
hector bellerin moruno,85,0.0,Obj League Player,2021-01-10 16:06
bernat,85,0.0,Objectives,2021-01-10 16:06
marcel sabitzer,85,0.0,Objectives,2021-01-10 16:06
alexandre lacazette,85,0.0,Objectives,2021-01-10 16:06
alfred duncan,83,0.0,Objectives,2021-01-10 16:06
erling haaland,84,0.0,,2021-01-10 16:06
iago aspas,86,0.0,Objectives,2021-01-10 16:06
sada thioub,83,0.0,Objectives,2021-01-10 16:06
mitchell van bergen,84,0.0,Squad Foundations,2021-01-10 16:06
joaquin correa,86,0.0,UCL Live,2021-01-10 16:06
gonzalo higuain,83,0.0,Rare,2021-01-10 16:06
cedric bakambu,83,0.0,Objectives,2021-01-10 16:06
jules kounde,84,0.0,UCL Live Obj.,2021-01-10 16:06
alex telles,84,0.0,CL,2021-01-10 16:06
sergio reguilon rodriguez,82,0.0,Rare,2021-01-10 16:06
oyarzabal,88,0.0,LaLiga POTM,2021-01-10 16:06
arturo vidal,83,0.0,Rare,2021-01-10 16:06
luis suarez,87,0.0,Rare,2021-01-10 16:06
diego godin,85,0.0,Rare,2021-01-10 16:06
gareth bale,83,0.0,Rare,2021-01-10 16:06
diogo jota,83,0.0,OTW Objective,2021-01-10 16:06
bojan,84,0.0,Squad Foundations,2021-01-10 16:06
iago aspas,84,0.0,Rare,2021-01-10 16:06
kylian mbappe,90,0.0,,2021-01-10 16:06
hirving lozano,87,0.0,Headliners,2021-01-10 16:06
alessio romagnoli,86,0.0,Objectives,2021-01-10 16:06
alphonse areola,82,0.0,Rare,2021-01-10 16:06
alvaro borja morata martin,82,0.0,Rare,2021-01-10 16:06
trent alexander-arnold,87,0.0,,2021-01-10 16:06
florent mollet,86,0.0,League Player Obj.,2021-01-10 16:06
nelson semedo,83,0.0,Rare,2021-01-10 16:06
steven bergwijn,83,0.0,,2021-01-10 16:06
gerard deulofeu lazaro,86,0.0,League Player,2021-01-10 16:06
christian pulisic,87,0.0,Objectives,2021-01-10 16:06
ronaldo,96,0.0,Icon,2021-01-10 16:06
matheus santos carneiro da cunha,84,0.0,Headliners Obj,2021-01-10 16:06
kingsley coman,86,0.0,TOTGS,2021-01-10 16:06
danilo luis helio pereira,82,0.0,CL,2021-01-10 16:06
david beckham,86,0.0,Beckham Special,2021-01-10 16:06
naby keïta,85,0.0,Objectives,2021-01-10 16:06
douglas costa,84,0.0,CL,2021-01-10 16:06
marcos acuna,83,0.0,Rare,2021-01-10 16:06
timo baumgartl,83,0.0,Squad Foundations,2021-01-10 16:06
karim bellarabi,85,0.0,Halloween SBC,2021-01-10 16:06
kevin volland,86,0.0,FUT Freeze Obj,2021-01-10 16:06
goncalo manuel ganchinho guedes,85,0.0,League Player,2021-01-10 16:06
nick lima,83,0.0,Squad Foundations,2021-01-10 16:06
yannick bolasie,85,0.0,FUT Freeze Obj,2021-01-10 16:06
joshua king,84,0.0,Squad Foundations,2021-01-10 16:06
nordi mukiele,84,0.0,Halloween Objective,2021-01-10 16:06
ander capa rodriguez,85,0.0,FUT Freeze,2021-01-10 16:06
callejon jose,84,0.0,Rare,2021-01-10 16:06
thiago,85,0.0,Rare,2021-01-10 16:06
rodrygo silva de goes,83,0.0,Record Breaker,2021-01-10 16:06
emerson leite de souza,85,0.0,Objectives,2021-01-10 16:06
alassane plea,86,0.0,Objectives,2021-01-10 16:06
jonathan bamba,86,1.0,Ligue,2021-01-10 16:06
ibrahima niane,84,1.0,Ligue,2021-01-10 16:06
andy delort,86,1.0,Ligue,2021-01-10 16:06
tomas vaclik,82,850.0,Rare,2021-01-10 16:06
fernando pacheco flores,82,850.0,Rare,2021-01-10 16:06
mattia perin,82,850.0,Rare,2021-01-10 16:06
geronimo rulli,82,900.0,Rare,2021-01-10 16:06
sergio asenjo andres,82,900.0,Rare,2021-01-10 16:06
david soria solis,82,900.0,Non-Rare,2021-01-10 16:06
fernando muslera,82,900.0,Rare,2021-01-10 16:06
jiři pavlenka,82,900.0,Rare,2021-01-10 16:06
mario figueira fernandes,82,900.0,Rare,2021-01-10 16:06
mike maignan,82,900.0,Rare,2021-01-10 16:06
oliver baumann,82,950.0,Rare,2021-01-10 16:06
anderson talisca,82,950.0,Rare,2021-01-10 16:06
gianluigi buffon,82,950.0,Rare,2021-01-10 16:06
marko arnautovic,82,950.0,Rare,2021-01-10 16:06
dimitri payet,82,950.0,Rare,2021-01-10 16:06
agustin marchesin,82,950.0,Non-Rare,2021-01-10 16:06
tomas vaclik,82,950.0,CL,2021-01-10 16:06
james rodriguez,82,1000.0,Rare,2021-01-10 16:06
mesut ozil,82,1000.0,Rare,2021-01-10 16:06
andrej kramaric,82,1000.0,Rare,2021-01-10 16:06
aaron ramsey,82,1000.0,Rare,2021-01-10 16:06
danilo luis helio pereira,82,1000.0,Rare,2021-01-10 16:06
kepa arrizabalaga,82,1000.0,Rare,2021-01-10 16:06
yannick carrasco,82,1100.0,Rare,2021-01-10 16:06
fabian ruiz pena,82,1100.0,Rare,2021-01-10 16:06
konrad laimer,82,1100.0,Rare,2021-01-10 16:06
ruben diogo da silva neves,82,1100.0,Rare,2021-01-10 16:06
marcel halstenberg,82,1100.0,Rare,2021-01-10 16:06
ivan rakitic,82,1100.0,Rare,2021-01-10 16:06
marco asensio,82,1100.0,CL,2021-01-10 16:06
gianluigi buffon,82,1100.0,CL,2021-01-10 16:06
aaron ramsey,82,1100.0,CL,2021-01-10 16:06
quincy promes,82,1200.0,Rare,2021-01-10 16:06
marcel halstenberg,82,1200.0,CL,2021-01-10 16:06
dimitri payet,82,1200.0,CL,2021-01-10 16:06
ivan perisic,82,1200.0,Rare,2021-01-10 16:06
giovani lo celso,82,1200.0,Rare,2021-01-10 16:06
marco asensio,82,1200.0,Rare,2021-01-10 16:06
kepa arrizabalaga,82,1200.0,CL,2021-01-10 16:06
konrad laimer,82,1300.0,CL,2021-01-10 16:06
sergio canales madrazo,82,1300.0,Rare,2021-01-10 16:06
yannick carrasco,82,1300.0,CL,2021-01-10 16:06
florian thauvin,82,1300.0,Rare,2021-01-10 16:06
lars bender,82,1300.0,Rare,2021-01-10 16:06
robin gosens,82,1400.0,Rare,2021-01-10 16:06
ivan perisic,82,1400.0,CL,2021-01-10 16:06
willian borges da silva,82,1400.0,Rare,2021-01-10 16:06
lucas ocampos,82,1400.0,Rare,2021-01-10 16:06
robin gosens,82,1400.0,CL,2021-01-10 16:06
lucas ocampos,82,1400.0,CL,2021-01-10 16:06
quincy promes,82,1400.0,CL,2021-01-10 16:06
nicolas pepe,82,1400.0,Rare,2021-01-10 16:06
ever banega,83,1500.0,Rare,2021-01-10 16:06
dusan tadic,83,1500.0,Rare,2021-01-10 16:06
ivan rakitic,82,1500.0,CL,2021-01-10 16:06
dusan tadic,83,1600.0,CL,2021-01-10 16:06
angel correa,82,1600.0,CL,2021-01-10 16:06
angel correa,82,1600.0,Rare,2021-01-10 16:06
thomas strakosha,83,1600.0,Rare,2021-01-10 16:06
norberto murara neto,82,1700.0,CL,2021-01-10 16:06
gabriel armando de abreu,82,1700.0,Rare,2021-01-10 16:06
emre can,82,1700.0,Rare,2021-01-10 16:06
marcos llorente,82,1700.0,Rare,2021-01-10 16:06
martin dubravka,83,1700.0,Rare,2021-01-10 16:06
lopes,83,1700.0,Rare,2021-01-10 16:06
thomas strakosha,83,1700.0,CL,2021-01-10 16:06
koen casteels,83,1800.0,Rare,2021-01-10 16:06
emre can,82,1800.0,CL,2021-01-10 16:06
steve mandanda,83,1800.0,Rare,2021-01-10 16:06
oscar dos santos emboaba,83,1800.0,Rare,2021-01-10 16:06
morata,82,1800.0,Rare,2021-01-10 16:06
lukas hradeckc,83,1800.0,Rare,2021-01-10 16:06
karim bellarabi,82,1800.0,Rare,2021-01-10 16:06
norberto murara neto,82,1800.0,Rare,2021-01-10 16:06
aitor fernandez,83,1900.0,Rare,2021-01-10 16:06
edin visca,83,1900.0,CL,2021-01-10 16:06
pau lopez sabata,83,1900.0,Rare,2021-01-10 16:06
zlatan ibrahimovic,83,1900.0,Rare,2021-01-10 16:06
daley blind,82,1900.0,Rare,2021-01-10 16:06
edin visca,83,1900.0,Rare,2021-01-10 16:06
kevin trapp,83,1900.0,Rare,2021-01-10 16:06
edin dzeko,83,1900.0,Rare,2021-01-10 16:06
daley blind,82,2000.0,CL,2021-01-10 16:06
florian thauvin,82,2000.0,CL,2021-01-10 16:06
marcos llorente,82,2000.0,CL,2021-01-10 16:06
lucas hernandez,82,2100.0,Rare,2021-01-10 16:06
carlos vela,83,2100.0,Rare,2021-01-10 16:06
aleksandar kolarov,82,2200.0,Rare,2021-01-10 16:06
jerôme boateng,82,2200.0,Rare,2021-01-10 16:06
dakonam djene,82,2200.0,Rare,2021-01-10 16:06
aleksandar kolarov,82,2200.0,CL,2021-01-10 16:06
lucas hernandez,82,2300.0,CL,2021-01-10 16:06
jerôme boateng,82,2300.0,CL,2021-01-10 16:06
rodrigo moreno machado,82,2400.0,Rare,2021-01-10 16:06
matthias ginter,82,2400.0,Rare,2021-01-10 16:06
agustin marchesin,82,2500.0,CL,2021-01-10 16:06
harry maguire,82,2500.0,CL,2021-01-10 16:06
matthias ginter,82,2500.0,CL,2021-01-10 16:06
harry maguire,82,2500.0,Rare,2021-01-10 16:06
paulinho,83,2600.0,Rare,2021-01-10 16:06
martin odegaard,83,2700.0,CL,2021-01-10 16:06
steve mandanda,83,2700.0,CL,2021-01-10 16:06
duvan zapata,83,2800.0,CL,2021-01-10 16:06
nick pope,82,2800.0,Rare,2021-01-10 16:06
martin odegaard,83,2800.0,Rare,2021-01-10 16:06
duvan zapata,83,2800.0,Rare,2021-01-10 16:06
filip kostic,83,2900.0,Rare,2021-01-10 16:06
nabil fekir,83,3100.0,Rare,2021-01-10 16:06
renato augusto,83,3100.0,Rare,2021-01-10 16:06
rafa,83,3100.0,Rare,2021-01-10 16:06
thorgan hazard,83,3300.0,CL,2021-01-10 16:06
thorgan hazard,83,3300.0,Rare,2021-01-10 16:06
coutinho,83,3400.0,Rare,2021-01-10 16:06
coutinho,83,3400.0,CL,2021-01-10 16:06
jan vertonghen,83,3600.0,Rare,2021-01-10 16:06
blaise matuidi,83,3600.0,Rare,2021-01-10 16:06
