full_name,rating,price,version,date
pele,98,0.0,Icon,2020-12-07 16:01
marc overmars,90,0.0,Icon,2020-12-07 16:01
henrik larsson,90,0.0,Icon,2020-12-07 16:01
christian vieri,90,0.0,Icon,2020-12-07 16:01
juan sebastian veron,90,0.0,Icon,2020-12-07 16:01
pep guardiola,90,0.0,Icon,2020-12-07 16:01
davor suker,90,0.0,Icon,2020-12-07 16:01
nemanja vidic,90,0.0,Icon,2020-12-07 16:01
kylian mbappe,90,0.0,,2020-12-07 16:01
sol campbell,89,0.0,Icon,2020-12-07 16:01
gennaro gattuso,89,0.0,Icon,2020-12-07 16:01
john barnes,89,0.0,Icon,2020-12-07 16:01
ian wright,89,0.0,Icon,2020-12-07 16:01
gianluca zambrotta,89,0.0,Icon,2020-12-07 16:01
ashley cole,89,0.0,Icon,2020-12-07 16:01
david beckham,89,0.0,Icon,2020-12-07 16:01
hidetoshi nakata,88,0.0,Icon,2020-12-07 16:01
luis suarez,87,0.0,Rare,2020-12-07 16:01
frank rijkaard,90,0.0,Icon,2020-12-07 16:01
luis hernandez,90,0.0,Icon,2020-12-07 16:01
anderson luis de souza,90,0.0,Icon,2020-12-07 16:01
michael essien,90,0.0,Icon,2020-12-07 16:01
laurent blanc,91,0.0,Icon,2020-12-07 16:01
miroslav klose,91,0.0,Icon,2020-12-07 16:01
ian rush,91,0.0,Icon,2020-12-07 16:01
philipp lahm,91,0.0,Icon,2020-12-07 16:01
fernando torres,91,0.0,Icon,2020-12-07 16:01
bastian schweinsteiger,91,0.0,Icon,2020-12-07 16:01
petr cech,91,0.0,Icon,2020-12-07 16:01
roy keane,90,0.0,Icon,2020-12-07 16:01
trent alexander-arnold,87,0.0,,2020-12-07 16:01
jay-jay okocha,90,0.0,Icon,2020-12-07 16:01
filippo inzaghi,90,0.0,Icon,2020-12-07 16:01
gianfranco zola,90,0.0,Icon,2020-12-07 16:01
emmanuel petit,90,0.0,Icon,2020-12-07 16:01
claude makelele,90,0.0,Icon,2020-12-07 16:01
frank lampard,90,0.0,Icon,2020-12-07 16:01
jari litmanen,90,0.0,Icon,2020-12-07 16:01
rio ferdinand,90,0.0,Icon,2020-12-07 16:01
hernan crespo,90,0.0,Icon,2020-12-07 16:01
rui manuel cesar costa,90,0.0,Icon,2020-12-07 16:01
roberto carlos,91,0.0,Icon,2020-12-07 16:01
david beckham,87,0.0,Icon,2020-12-07 16:01
iago aspas,86,0.0,Objectives,2020-12-07 16:01
mitchell van bergen,84,0.0,Squad Foundations,2020-12-07 16:01
marcos acuna,83,0.0,Rare,2020-12-07 16:01
nelson semedo,83,0.0,Rare,2020-12-07 16:01
gonzalo higuain,83,0.0,Rare,2020-12-07 16:01
arturo vidal,83,0.0,Rare,2020-12-07 16:01
gareth bale,83,0.0,Rare,2020-12-07 16:01
diogo jota,83,0.0,OTW Objective,2020-12-07 16:01
denzel dumfries,83,0.0,Halloween,2020-12-07 16:01
nick lima,83,0.0,Squad Foundations,2020-12-07 16:01
rodrygo silva de goes,83,0.0,Record Breaker,2020-12-07 16:01
steven bergwijn,83,0.0,,2020-12-07 16:01
timo baumgartl,83,0.0,Squad Foundations,2020-12-07 16:01
alphonse areola,82,0.0,Rare,2020-12-07 16:01
alvaro borja morata martin,82,0.0,Rare,2020-12-07 16:01
sergio reguilon rodriguez,82,0.0,Rare,2020-12-07 16:01
danilo luis helio pereira,82,0.0,CL,2020-12-07 16:01
erling haaland,84,0.0,,2020-12-07 16:01
joshua king,84,0.0,Squad Foundations,2020-12-07 16:01
joaquin correa,84,0.0,UCL Live,2020-12-07 16:01
bojan,84,0.0,Squad Foundations,2020-12-07 16:01
alessio romagnoli,86,0.0,Objectives,2020-12-07 16:01
gerard deulofeu lazaro,86,0.0,League Player,2020-12-07 16:01
thiago,85,0.0,Rare,2020-12-07 16:01
diego godin,85,0.0,Rare,2020-12-07 16:01
alexandre lacazette,85,0.0,Objectives,2020-12-07 16:01
marcel sabitzer,85,0.0,Objectives,2020-12-07 16:01
bernat,85,0.0,Objectives,2020-12-07 16:01
karim bellarabi,85,0.0,Halloween SBC,2020-12-07 16:01
florent mollet,86,0.0,League Player Obj.,2020-12-07 16:01
hector bellerin moruno,85,0.0,Obj League Player,2020-12-07 16:01
callejon jose,84,0.0,Rare,2020-12-07 16:01
alex telles,84,0.0,CL,2020-12-07 16:01
thomas partey,84,0.0,CL,2020-12-07 16:01
douglas costa,84,0.0,CL,2020-12-07 16:01
nordi mukiele,84,0.0,Halloween Objective,2020-12-07 16:01
inaki williams,84,0.0,Halloween SBC,2020-12-07 16:01
naby keïta,85,0.0,Objectives,2020-12-07 16:01
patrick vieira,91,0.0,Icon,2020-12-07 16:01
kingsley coman,86,0.0,TOTGS,2020-12-07 16:01
xavier hernandez,93,0.0,Icon,2020-12-07 16:01
pavel nedved,91,0.0,Icon,2020-12-07 16:01
david trezeguet,91,0.0,Icon,2020-12-07 16:01
michael owen,91,0.0,Icon,2020-12-07 16:01
michael ballack,91,0.0,Icon,2020-12-07 16:01
clarence seedorf,91,0.0,Icon,2020-12-07 16:01
marcel desailly,91,0.0,Icon,2020-12-07 16:01
bobby moore,92,0.0,Icon,2020-12-07 16:01
paul scholes,91,0.0,Icon,2020-12-07 16:01
kenny dalglish,92,0.0,Icon,2020-12-07 16:01
eusebio,93,0.0,Icon,2020-12-07 16:01
lev yashin,94,0.0,Icon,2020-12-07 16:01
zinedine zidane,96,0.0,Icon,2020-12-07 16:01
alessandro del piero,92,0.0,Icon,2020-12-07 16:01
alan shearer,91,0.0,Icon,2020-12-07 16:01
andriy shevchenko,91,0.0,Icon,2020-12-07 16:01
ferenc puskas,94,0.0,Icon,2020-12-07 16:01
johan cruyff,94,0.0,Icon,2020-12-07 16:01
ronaldinho,94,0.0,Icon,2020-12-07 16:01
patrick kluivert,91,0.0,Icon,2020-12-07 16:01
hugo sanchez,92,0.0,Icon,2020-12-07 16:01
eric cantona,93,0.0,Icon,2020-12-07 16:01
peter schmeichel,92,0.0,Icon,2020-12-07 16:01
dennis bergkamp,92,0.0,Icon,2020-12-07 16:01
george best,93,0.0,Icon,2020-12-07 16:01
roberto baggio,93,0.0,Icon,2020-12-07 16:01
luis figo,92,0.0,Icon,2020-12-07 16:01
carles puyol saforcada,92,0.0,Icon,2020-12-07 16:01
samuel eto'o,92,0.0,Icon,2020-12-07 16:01
thierry henry,93,0.0,Icon,2020-12-07 16:01
franco baresi,93,0.0,Icon,2020-12-07 16:01
david beckham,92,0.0,Icon,2020-12-07 16:01
steven gerrard,91,0.0,Icon,2020-12-07 16:01
robert pires,91,0.0,Icon,2020-12-07 16:01
didier drogba,91,0.0,Icon,2020-12-07 16:01
raul gonzalez blanco,92,0.0,Icon,2020-12-07 16:01
diego maradona,97,0.0,Icon,2020-12-07 16:01
mane garrincha,94,0.0,Icon,2020-12-07 16:01
michael laudrup,91,0.0,Icon,2020-12-07 16:01
paolo maldini,94,0.0,Icon,2020-12-07 16:01
ruud gullit,93,0.0,Icon,2020-12-07 16:01
ryan giggs,92,0.0,Icon,2020-12-07 16:01
riquelme,91,0.0,Icon,2020-12-07 16:01
ruud van nistelrooy,92,0.0,Icon,2020-12-07 16:01
javier zanetti,92,0.0,Icon,2020-12-07 16:01
gary lineker,92,0.0,Icon,2020-12-07 16:01
socrates,91,0.0,Icon,2020-12-07 16:01
ronald koeman,91,0.0,Icon,2020-12-07 16:01
gheorghe hagi,91,0.0,Icon,2020-12-07 16:01
ronaldo,96,0.0,Icon,2020-12-07 16:01
marco van basten,93,0.0,Icon,2020-12-07 16:01
lothar matthaus,93,0.0,Icon,2020-12-07 16:01
emilio butragueno,92,0.0,Icon,2020-12-07 16:01
edwin van der sar,91,0.0,Icon,2020-12-07 16:01
alessandro nesta,92,0.0,Icon,2020-12-07 16:01
fabio cannavaro,92,0.0,Icon,2020-12-07 16:01
rivaldo,92,0.0,Icon,2020-12-07 16:01
carlos alberto torres,93,0.0,Icon,2020-12-07 16:01
hristo stoichkov,92,0.0,Icon,2020-12-07 16:01
kaka,91,0.0,Icon,2020-12-07 16:01
andrea pirlo,92,0.0,Icon,2020-12-07 16:01
fernando hierro ruiz,91,0.0,Icon,2020-12-07 16:01
ibrahima niane,84,1.0,Ligue,2020-12-07 16:01
jonathan bamba,86,1.0,Ligue,2020-12-07 16:01
mattia perin,82,750.0,Rare,2020-12-07 16:01
fernando muslera,82,750.0,Rare,2020-12-07 16:01
sergio asenjo andres,82,750.0,Rare,2020-12-07 16:01
geronimo rulli,82,800.0,Rare,2020-12-07 16:01
jiři pavlenka,82,800.0,Rare,2020-12-07 16:01
tomas vaclik,82,800.0,Rare,2020-12-07 16:01
gianluigi buffon,82,800.0,Rare,2020-12-07 16:01
agustin marchesin,82,800.0,Non-Rare,2020-12-07 16:01
mario figueira fernandes,82,800.0,Rare,2020-12-07 16:01
marko arnautovic,82,800.0,Rare,2020-12-07 16:01
fernando pacheco flores,82,800.0,Rare,2020-12-07 16:01
anderson talisca,82,850.0,Rare,2020-12-07 16:01
oliver baumann,82,850.0,Rare,2020-12-07 16:01
andrej kramaric,82,850.0,Rare,2020-12-07 16:01
mike maignan,82,850.0,Rare,2020-12-07 16:01
ivan rakitic,82,900.0,Rare,2020-12-07 16:01
ruben diogo da silva neves,82,900.0,Rare,2020-12-07 16:01
kepa arrizabalaga,82,900.0,Rare,2020-12-07 16:01
david soria solis,82,900.0,Non-Rare,2020-12-07 16:01
aaron ramsey,82,900.0,Rare,2020-12-07 16:01
giovani lo celso,82,900.0,Rare,2020-12-07 16:01
dimitri payet,82,900.0,Rare,2020-12-07 16:01
james rodriguez,82,900.0,Rare,2020-12-07 16:01
mesut ozil,82,900.0,Rare,2020-12-07 16:01
konrad laimer,82,950.0,Rare,2020-12-07 16:01
marco asensio,82,950.0,Rare,2020-12-07 16:01
robin gosens,82,950.0,Rare,2020-12-07 16:01
sergio canales madrazo,82,1000.0,Rare,2020-12-07 16:01
yannick carrasco,82,1000.0,Rare,2020-12-07 16:01
danilo luis helio pereira,82,1000.0,Rare,2020-12-07 16:01
marcel halstenberg,82,1000.0,Rare,2020-12-07 16:01
ivan perisic,82,1000.0,Rare,2020-12-07 16:01
aleksandar kolarov,82,1100.0,Rare,2020-12-07 16:01
lucas ocampos,82,1100.0,Rare,2020-12-07 16:01
florian thauvin,82,1100.0,Rare,2020-12-07 16:01
nicolas pepe,82,1100.0,Rare,2020-12-07 16:01
emre can,82,1100.0,Rare,2020-12-07 16:01
angel correa,82,1100.0,Rare,2020-12-07 16:01
willian borges da silva,82,1200.0,Rare,2020-12-07 16:01
lars bender,82,1200.0,Rare,2020-12-07 16:01
quincy promes,82,1300.0,Rare,2020-12-07 16:01
rodrigo moreno machado,82,1300.0,Rare,2020-12-07 16:01
gabriel armando de abreu,82,1300.0,Rare,2020-12-07 16:01
marcos llorente,82,1300.0,Rare,2020-12-07 16:01
dakonam djene,82,1300.0,Rare,2020-12-07 16:01
matthias ginter,82,1300.0,Rare,2020-12-07 16:01
kevin trapp,83,1400.0,Rare,2020-12-07 16:01
norberto murara neto,82,1400.0,Rare,2020-12-07 16:01
koen casteels,83,1400.0,Rare,2020-12-07 16:01
thomas strakosha,83,1400.0,Rare,2020-12-07 16:01
martin dubravka,83,1400.0,Rare,2020-12-07 16:01
pau lopez sabata,83,1400.0,Rare,2020-12-07 16:01
edin dzeko,83,1500.0,Rare,2020-12-07 16:01
aitor fernandez,83,1500.0,Rare,2020-12-07 16:01
daley blind,82,1500.0,Rare,2020-12-07 16:01
dusan tadic,83,1500.0,Rare,2020-12-07 16:01
lukas hradeckc,83,1500.0,Rare,2020-12-07 16:01
lopes,83,1500.0,Rare,2020-12-07 16:01
jerôme boateng,82,1500.0,Rare,2020-12-07 16:01
martin odegaard,83,1500.0,Rare,2020-12-07 16:01
karim bellarabi,82,1500.0,Rare,2020-12-07 16:01
harry maguire,82,1500.0,Rare,2020-12-07 16:01
steve mandanda,83,1500.0,Rare,2020-12-07 16:01
lucas hernandez,82,1500.0,Rare,2020-12-07 16:01
ever banega,83,1600.0,Rare,2020-12-07 16:01
zlatan ibrahimovic,83,1600.0,Rare,2020-12-07 16:01
edin visca,83,1600.0,Rare,2020-12-07 16:01
filip kostic,83,1600.0,Rare,2020-12-07 16:01
nick pope,82,1600.0,Rare,2020-12-07 16:01
carlos vela,83,1600.0,Rare,2020-12-07 16:01
duvan zapata,83,1700.0,Rare,2020-12-07 16:01
blaise matuidi,83,1700.0,Rare,2020-12-07 16:01
paulinho,83,1700.0,Rare,2020-12-07 16:01
rafa,83,1700.0,Rare,2020-12-07 16:01
oscar dos santos emboaba,83,1700.0,Rare,2020-12-07 16:01
mateo kovacic,83,1800.0,Rare,2020-12-07 16:01
denis zakaria,83,1800.0,Rare,2020-12-07 16:01
charles aranguiz,83,1800.0,Rare,2020-12-07 16:01
dimitri payet,82,1800.0,CL,2020-12-07 16:01
tomas vaclik,82,1800.0,CL,2020-12-07 16:01
dusan tadic,83,1900.0,CL,2020-12-07 16:01
daley blind,82,1900.0,CL,2020-12-07 16:01
marcel sabitzer,83,1900.0,Rare,2020-12-07 16:01
norberto murara neto,82,1900.0,CL,2020-12-07 16:01
renato augusto,83,1900.0,Rare,2020-12-07 16:01
joao moutinho,83,1900.0,Rare,2020-12-07 16:01
thorgan hazard,83,1900.0,Rare,2020-12-07 16:01
gianluigi buffon,82,1900.0,CL,2020-12-07 16:01
donny van de beek,83,1900.0,Rare,2020-12-07 16:01
alexandre lacazette,83,2000.0,Rare,2020-12-07 16:01
angel correa,82,2000.0,CL,2020-12-07 16:01
robin gosens,82,2000.0,CL,2020-12-07 16:01
iker muniain goni,83,2000.0,Rare,2020-12-07 16:01
marcel halstenberg,82,2000.0,CL,2020-12-07 16:01
fernando reges,83,2000.0,Rare,2020-12-07 16:01
dele alli,83,2000.0,Rare,2020-12-07 16:01
radja nainggolan,83,2000.0,Rare,2020-12-07 16:01
ivan perisic,82,2000.0,CL,2020-12-07 16:01
nabil fekir,83,2000.0,Rare,2020-12-07 16:01
steven bergwijn,83,2000.0,Rare,2020-12-07 16:01
coutinho,83,2000.0,Rare,2020-12-07 16:01
thomas strakosha,83,2000.0,CL,2020-12-07 16:01
ilkay gundogan,83,2000.0,Rare,2020-12-07 16:01
marco asensio,82,2000.0,CL,2020-12-07 16:01
florian thauvin,82,2100.0,CL,2020-12-07 16:01
edin visca,83,2100.0,CL,2020-12-07 16:01
martin odegaard,83,2100.0,CL,2020-12-07 16:01
lucas ocampos,82,2100.0,CL,2020-12-07 16:01
aaron ramsey,82,2100.0,CL,2020-12-07 16:01
jan vertonghen,83,2100.0,Rare,2020-12-07 16:01
konrad laimer,82,2100.0,CL,2020-12-07 16:01
luiz frello filho jorge,83,2100.0,Rare,2020-12-07 16:01
kepa arrizabalaga,82,2200.0,CL,2020-12-07 16:01
jerôme boateng,82,2200.0,CL,2020-12-07 16:01
denis zakaria,83,2200.0,CL,2020-12-07 16:01
aleksandar kolarov,82,2200.0,CL,2020-12-07 16:01
emre can,82,2300.0,CL,2020-12-07 16:01
achraf hakimi,83,2300.0,Rare,2020-12-07 16:01
yannick carrasco,82,2300.0,CL,2020-12-07 16:01
jose luis gaya pena,83,2300.0,Rare,2020-12-07 16:01
arturo vidal,83,2300.0,CL,2020-12-07 16:01
joao cancelo,83,2400.0,Rare,2020-12-07 16:01
ivan rakitic,82,2400.0,CL,2020-12-07 16:01
mateo kovacic,83,2400.0,CL,2020-12-07 16:01
yuri berchiche izeta,83,2400.0,Rare,2020-12-07 16:01
marcel sabitzer,83,2400.0,CL,2020-12-07 16:01
kostas manolas,83,2400.0,Rare,2020-12-07 16:01
matthias ginter,82,2400.0,CL,2020-12-07 16:01
cristian portugues manzanera,83,2400.0,Rare,2020-12-07 16:01
marcos acuna,83,2400.0,CL,2020-12-07 16:01
thorgan hazard,83,2500.0,CL,2020-12-07 16:01
radja nainggolan,83,2500.0,CL,2020-12-07 16:01
agustin marchesin,82,2500.0,CL,2020-12-07 16:01
lucas hernandez,82,2500.0,CL,2020-12-07 16:01
coutinho,83,2500.0,CL,2020-12-07 16:01
quincy promes,82,2500.0,CL,2020-12-07 16:01
bernat,83,2600.0,Rare,2020-12-07 16:01
marcelo,83,2600.0,Rare,2020-12-07 16:01
sergi roberto carnicer,83,2600.0,Rare,2020-12-07 16:01
luiz frello filho jorge,83,2600.0,CL,2020-12-07 16:01
achraf hakimi,83,2600.0,CL,2020-12-07 16:01
fernando reges,83,2600.0,CL,2020-12-07 16:01
marcos llorente,82,2700.0,CL,2020-12-07 16:01
bernat,83,2700.0,CL,2020-12-07 16:01
ilkay gundogan,83,2700.0,CL,2020-12-07 16:01
kieran trippier,83,2800.0,Rare,2020-12-07 16:01
steve mandanda,83,2800.0,CL,2020-12-07 16:01
gerard moreno balaguero,83,2900.0,Rare,2020-12-07 16:01
donny van de beek,83,2900.0,CL,2020-12-07 16:01
joel matip,83,2900.0,Rare,2020-12-07 16:01
marcelo,83,2900.0,CL,2020-12-07 16:01
kieran trippier,83,2900.0,CL,2020-12-07 16:01
joel matip,83,3000.0,CL,2020-12-07 16:01
sergi roberto carnicer,83,3000.0,CL,2020-12-07 16:01
harry maguire,82,3000.0,CL,2020-12-07 16:01
wilfried zaha,83,3100.0,Rare,2020-12-07 16:01
aaron wan-bissaka,83,3200.0,Rare,2020-12-07 16:01
raul albiol tortajada,82,3300.0,Non-Rare,2020-12-07 16:01
joao cancelo,83,3400.0,CL,2020-12-07 16:01
samuel umtiti,83,3500.0,Rare,2020-12-07 16:01
aaron wan-bissaka,83,3700.0,CL,2020-12-07 16:01
duvan zapata,83,3800.0,CL,2020-12-07 16:01
diego carlos santos silva,83,3900.0,Rare,2020-12-07 16:01
roman burki,84,3900.0,Rare,2020-12-07 16:01
morata,82,4000.0,Rare,2020-12-07 16:01
andre onana,84,4000.0,CL,2020-12-07 16:01
roman burki,84,4000.0,CL,2020-12-07 16:01
francesco acerbi,83,4000.0,Rare,2020-12-07 16:01
samuel umtiti,83,4000.0,CL,2020-12-07 16:01
andre onana,84,4000.0,Rare,2020-12-07 16:01
allan marques loureiro,83,4000.0,Rare,2020-12-07 16:01
kasper schmeichel,84,4200.0,Rare,2020-12-07 16:01
rui patricio,84,4300.0,Rare,2020-12-07 16:01
alessio romagnoli,83,4300.0,Rare,2020-12-07 16:01
salvatore sirigu,84,4400.0,Rare,2020-12-07 16:01
alvaro borja morata martin,82,4400.0,CL,2020-12-07 16:01
jesus corona,84,4400.0,CL,2020-12-07 16:01
jesus corona,84,4500.0,Rare,2020-12-07 16:01
isco,84,4500.0,CL,2020-12-07 16:01
francesco acerbi,83,4600.0,CL,2020-12-07 16:01
pizzi,84,4600.0,Rare,2020-12-07 16:01
nicolas tagliafico,84,4700.0,Rare,2020-12-07 16:01
nicolas tagliafico,84,4700.0,CL,2020-12-07 16:01
josip ilicic,84,4700.0,CL,2020-12-07 16:01
fabian ruiz pena,82,4700.0,Rare,2020-12-07 16:01
